1.6241 1.8865
1.3910 1.7181
-1.1968 -1.7177
1.6261 1.1458
1.9502 1.3134
-1.6853 -1.5603
1.6302 1.8768
-2.2042 -1.8094
1.4585 1.3084
-2.1689 -1.2214
1.3243 1.7043
1.2198 1.7009
1.5351 1.1074
1.3693 1.5229
1.3079 1.6565
1.9084 1.2687
-1.2167 -1.8870
-1.6677 -1.3289
-1.3735 -1.7848
1.2222 2.0416
-2.0329 -1.2598
1.8611 1.6134
-1.3782 -1.5855
1.4026 2.0254
-1.4293 -1.5864
1.9107 1.4717
-1.2772 -1.4733
1.6271 2.3193
-1.8868 -1.4044
1.3651 1.6398
-1.8111 -1.4793
1.7581 1.6396
1.3900 1.6669
1.7899 1.1069
1.6644 1.2214
-1.3551 -1.6198
-1.3026 -1.4347
-2.0767 -1.3413
-1.6050 -2.0991
-1.6534 -1.4981
-1.5228 -1.6892
1.6324 1.8487
1.5756 0.8274
1.5532 1.5237
-1.8397 -1.7316
-1.9374 -1.6846
-1.4025 -2.1104
1.7679 1.6385
-1.9029 -1.8276
-1.6418 -2.0534
1.5467 1.4652
-1.9342 -1.2767
-1.3815 -1.4378
-1.0409 -1.1852
-1.4171 -1.5855
-1.6840 -1.8689
1.4992 1.7455
1.1188 1.3424
1.9521 1.9371
1.4551 1.3463
-2.1745 -1.5803
1.6277 1.8583
0.4862 0.9363
-1.6475 -1.3187
-1.3374 -1.4028
-1.3937 -1.3224
1.1734 1.7716
4.1082 -2.2335
-1.2129 -1.3999
-1.6031 -1.9905
1.2878 1.2096
-1.8362 -1.5965
1.9085 2.4747
1.7345 1.1295
-1.4579 -1.5743
2.0579 1.1295
1.8022 1.8831
1.9239 1.3997
0.3032 -0.2626
1.7462 1.5310
1.4052 1.3150
1.5429 1.5259
1.7663 1.6094
5.0095 5.4268
2.1160 1.6028
-2.9961 4.0530
-1.4395 -1.2266
1.4050 1.4473
0.9062 -0.9319
1.9315 1.3830
0.8826 1.4614
0.9968 1.5014
1.5570 1.6751
1.4455 1.3576
1.2685 1.3795
1.8354 0.7876
-1.8345 -1.8692
-1.6480 -1.7010
-1.6498 -1.8621
1.9458 1.4794
0.9023 1.2494
-1.3124 -1.5482
-1.4308 -1.0129
0.8932 1.1852
-1.6975 -1.1182
3.0325 -3.1716
-1.6997 -1.3810
-1.1856 -1.2385
1.8061 1.0959
1.6191 1.3942
-1.3478 -1.6007
-1.6882 -2.1365
-1.2979 -1.6957
-1.9670 -1.2710
1.6588 1.3195
-1.8055 -1.2015
1.4995 1.4835
-1.6845 -1.8186
-1.9309 -1.5511
-0.9956 -1.9202
-1.3229 -2.0040
-2.1654 0.6462
2.0608 1.6475
-1.1750 -1.4574
-1.4515 -1.4003
4.0170 4.0786
-1.4239 -1.3514
-1.4935 -1.5075
-1.6211 -0.9218
-1.6790 -1.9001
1.1261 1.3915
-1.9911 -1.7013
1.3729 1.5879
2.2590 -2.3402
1.0841 1.5023
1.5254 1.5096
4.4217 2.7381
1.6246 1.7345
1.6199 -4.4161
-1.5197 -2.0425
-1.6254 -1.4284
-1.4736 -1.4122
2.2344 1.6701
1.7079 1.8289
-1.3871 -1.5104
-1.6356 -1.1157
2.1130 1.7673
-1.4244 -1.5847
1.4875 0.9520
1.6645 1.8744
1.3257 1.4294
1.7331 0.9523
1.7868 1.3277
-1.3989 -1.1996
1.6384 1.7522
-2.9657 5.0839
1.6817 1.7213
-1.8464 -1.9694
1.6009 1.4102
-1.8024 -0.9512
-1.7661 -1.1521
-4.5186 -3.6802
-1.4919 -1.1815
-1.7703 -1.4746
1.3942 1.4004
-1.6110 -1.8520
1.5768 1.3708
-1.0918 -4.4519
1.6531 1.4858
-1.1647 -2.0132
0.6629 -5.6650
1.3208 1.3432
1.2850 1.4403
1.3208 1.2332
0.4591 -2.0633
0.6478 1.5917
1.1092 1.5511
0.9360 1.5439
-1.1022 -1.0236
1.2868 1.5242
1.4503 1.4676
5.0644 -2.3917
1.0898 1.7082
-1.1451 -1.4612
0.9492 1.0418
-1.5048 -1.9234
1.1724 1.7362
1.5687 1.3924
-1.4502 -1.6052
-1.4219 -1.7519
-1.2377 -1.8700
1.5111 1.5225
-1.7249 -2.0553
1.4423 1.4532
-3.7796 2.0542
1.6438 1.5827
-0.9937 -1.7930
1.2107 2.1933
1.3732 1.2615
0.6956 1.4389
-1.2320 -1.4238
1.0470 1.4907
1.7400 0.8586
1.5586 1.7884
-1.6550 -1.5567
1.8282 1.6349
-1.5246 -1.3301
-1.6521 -1.7441
1.3712 1.3418
-1.4488 -0.9339
1.7299 1.5736
-1.6375 -1.6514
-1.5820 -1.6056
1.7499 1.4673
-0.9554 -1.3113
1.7238 1.4826
-1.5450 -1.4888
-1.8707 -2.0180
1.0299 1.4632
2.1150 4.9214
1.3789 1.9600
1.7587 1.5613
-3.8940 4.0647
-1.5604 -1.2829
1.4652 1.5406
1.8930 -5.5732
-1.3841 -1.1562
1.4155 0.9171
-1.7608 -1.8234
1.7229 1.3531
-1.3234 -1.6765
-1.4409 -1.0837
1.7443 1.2419
1.1559 1.6341
1.6989 2.1465
-1.7001 -1.1410
-1.6588 -1.3756
1.3962 1.6592
-1.1887 -2.1398
-2.1062 -0.9906
1.3616 1.5614
1.1569 2.0822
-1.0087 -1.6699
1.3758 1.4920
0.9928 -4.2702
5.6818 -0.9284
-1.4558 -1.9707
-1.6360 -1.3270
0.9679 1.1552
-1.6056 -1.5120
-1.0521 -1.3334
-1.3954 -1.2692
-2.1357 -2.1423
1.3040 1.6834
1.6112 1.2605
-1.6472 -1.4312
1.4084 1.4173
1.3575 1.5845
-1.5313 -1.7235
-1.3513 -1.5355
1.4886 2.1187
-1.3324 -1.0866
1.1274 0.9507
1.4940 1.4931
1.9254 1.5276
1.3161 1.1183
1.6187 1.2726
1.6360 1.0773
1.7067 1.7727
-2.0042 -1.5210
1.6563 1.2444
-1.4904 -1.2343
-1.4912 -1.7938
5.1936 -0.4122
-2.3055 -1.5985
1.3183 1.2249
1.3077 1.6810
3.8666 -5.4252
1.7784 1.5828
-3.2719 -5.7017
-1.5543 -1.4117
-1.6873 -1.4161
1.9857 1.1819
1.9586 1.6033
-1.8841 -1.6640
-1.7145 -1.1580
1.5123 1.7254
1.3329 1.4914
-0.7635 -0.9355
-1.7795 -1.0634
0.9618 1.3391
-1.2442 -1.4929
-1.7531 -1.2773
3.5893 -0.7420
-1.1711 -1.6616
-1.2059 -1.6260
-1.9870 -1.3060
1.6801 1.4258
-1.5145 -1.5739
1.5215 1.1539
-2.4081 -1.7734
0.9719 1.6738
-1.9771 -1.5702
-1.0081 -1.5472
1.4273 2.2660
-1.7925 -2.1251
-0.1336 -0.8751
-1.6220 -1.5507
-2.0639 -1.2990
-1.4680 -1.3933
1.8306 1.9945
2.3418 -4.6036
1.4874 1.0472
1.6164 1.5966
1.4385 1.3956
1.4660 1.7483
1.5613 1.2994
2.0050 2.3031
-1.2418 -1.4499
-1.5356 -1.4392
1.2240 1.7951
-1.5431 -1.8393
1.5423 1.6535
1.5318 1.2527
-1.5063 -1.3984
-1.5042 -1.5962
1.4325 1.3260
-1.4721 -1.7480
-3.8452 -3.6174
1.7051 1.9429
1.5268 1.5221
1.3837 1.8150
-1.5333 -1.3574
-1.7289 -1.1958
1.0911 1.7603
-1.5458 -1.5092
-1.7617 -1.3592
-1.7178 -1.8398
-1.1716 -1.3081
1.9907 0.9335
1.6975 1.1312
-1.6999 -1.3456
2.8591 2.0465
-1.3928 -1.5912
2.8205 -1.0915
1.4317 1.4341
-1.6491 0.4307
-1.2185 -1.3406
-0.9976 -1.4023
3.8135 -3.3429
1.4714 1.5181
-1.8171 -1.4577
-1.6581 -1.2203
-1.3582 -1.2969
1.7126 1.5005
-2.4776 -1.6497
1.6515 1.3662
-1.4577 -1.9759
3.5587 2.1190
-1.2845 -1.3256
-2.0673 -1.3574
-1.1525 -1.6122
2.0588 1.4674
1.5062 1.8354
2.9855 -0.7922
1.4896 1.7621
-1.3655 -1.0567
1.6914 1.2919
-1.1883 -1.3105
-1.9156 -1.6215
-1.4069 -1.6554
1.4867 1.2887
-1.3650 -1.8056
1.8595 2.2217
-1.5269 -1.6638
-1.3866 -1.2775
1.4557 1.8775
-1.0630 -1.6416
1.1331 1.3730
-1.3145 -1.5929
-1.4896 -1.1604
1.6399 1.3358
0.0193 -3.1992
1.5567 1.1496
1.6135 1.3806
-1.8527 -1.5038
1.3356 1.1759
1.7998 1.7929
-1.3677 -1.3661
2.0233 4.7414
1.4108 2.1792
-1.5148 -1.3880
1.3098 1.6663
-1.2065 -0.9071
1.7234 1.6889
-1.3364 -1.6688
2.2781 3.1847
1.6961 1.5344
-1.6305 -1.7934
1.2959 1.2314
1.8185 1.1714
-1.1547 -1.4805
-1.8131 -1.3722
1.2986 1.3186
-1.2042 -1.7889
-1.4693 -1.3459
1.7716 1.5863
-1.1363 -1.2970
1.2224 1.5561
-1.7987 -1.3969
-1.9776 -1.9959
1.1227 1.3459
-1.8496 -1.1424
1.3986 0.9790
-1.0687 -1.5953
1.3046 1.2927
1.8808 1.1306
-3.6054 1.5227
-3.3831 0.9239
1.2543 1.3382
-1.6717 -1.4313
-1.0311 -1.4209
1.5142 1.7896
-1.9368 -1.3291
1.4797 1.5561
5.2945 0.6146
-1.5604 -1.3574
1.5070 1.0608
2.1868 1.1889
-1.9917 -1.2497
-1.7744 -1.7691
5.7117 4.8693
1.4208 1.5207
-1.8317 -1.7919
-1.5058 -1.2667
-1.4932 -1.3957
-1.1122 -1.2038
-1.4032 -1.2068
-1.5048 -1.9540
-1.3137 -1.3593
-1.5527 -1.6885
0.7607 1.2299
1.1079 1.9460
1.5720 1.7619
1.3140 1.6525
-1.5876 -1.4589
1.6528 1.2619
0.2177 -0.9223
-1.2394 -1.6180
-1.6268 -1.8904
1.6657 1.7767
0.9186 1.8097
1.1391 1.8479
1.1824 1.3480
1.9305 1.8427
-1.1335 -1.0902
-3.2080 -0.0095
1.1187 1.4263
0.9512 1.0987
-0.7408 -0.8901
-1.5946 -4.9068
-2.1199 -1.9917
-1.5009 -1.8573
1.6823 1.4175
1.8001 1.2545
-1.5357 -1.5570
1.3500 1.4002
1.9734 2.1578
-3.7690 -1.3067
0.6360 -0.5128
1.3224 1.3631
1.5272 1.4409
1.5296 1.3729
1.4337 1.5908
-1.1940 -1.2327
-1.5133 -1.4483
1.1860 1.2469
-0.9634 -1.3690
-1.5088 -1.2964
1.4012 1.5679
-1.4727 -1.2644
1.7329 1.3529
1.5448 1.3545
-1.2608 -1.5664
1.7366 2.0677
1.5230 1.9001
-1.5984 -1.9436
1.9749 -1.5988
-1.8305 -1.4972
1.3794 1.1044
3.3429 -2.2449
1.2906 1.5733
-1.5284 -1.4206
-1.2012 -1.1454
3.7115 0.2667
-1.9129 -1.7393
1.3472 1.6148
1.3082 1.7105
5.4187 -3.9909
-1.7528 -1.5748
-1.6826 -1.5280
-1.2553 -1.7044
-1.6860 -1.8758
1.1778 1.4809
1.5176 1.3075
-1.1123 -1.6921
-1.6236 -1.3499
-5.3200 1.4641
1.6844 1.3508
-1.4556 -1.6387
1.5400 1.5343
-1.3324 -1.6435
1.9449 1.2676
1.8036 1.9098
1.2929 1.3859
1.4375 1.4251
1.3951 2.2823
-1.6229 -1.6183
2.2960 -2.1472
-0.1932 5.1946
1.7456 1.2559
1.3766 1.5047
1.4423 1.2330
1.3383 1.3367
1.9520 1.2874
-1.4446 -0.8391
-1.9773 -0.9035
-1.6124 -1.5962
-1.9340 -2.2253
-1.3080 -1.6366
1.4995 0.9077
-2.0476 -1.0931
1.3756 1.4136
-1.6397 -2.1154
1.4363 2.1736
-1.9042 -0.8506
-2.3284 -3.6166
-0.7553 -1.7177
-1.3173 -1.6506
-1.2819 -1.6060
-0.9195 -1.2123
1.8999 1.7357
-1.5162 -1.6391
-1.3616 -1.9497
1.5772 1.8096
-1.6152 -1.2618
-5.7676 4.1816
1.1819 1.4632
-0.9032 -1.0484
5.2728 2.8056
1.6596 1.7876
1.5697 1.4890
1.4513 1.5020
1.8113 0.9500
1.4634 1.7846
1.3813 1.6561
1.2759 2.2246
1.4795 1.5628
1.2316 1.7066
1.4410 -0.5909
-1.5542 -1.2715
-1.6392 -1.1466
1.5564 1.9162
2.0427 1.9170
1.8417 1.5756
-1.7198 -1.0802
-1.1532 -1.1012
-2.8282 5.0727
1.1883 1.4656
-1.4679 -1.4470
1.2044 1.7925
-1.6661 -1.4875
-1.4002 -1.4185
-0.5902 -1.9255
1.3533 2.1083
1.2414 1.8976
-1.6335 -1.2740
1.5155 1.7231
-1.2457 -1.4923
-1.4788 -0.7954
-1.5654 -1.8363
1.2698 1.6560
1.5526 1.1502
1.8011 1.5041
3.0301 2.1666
5.9320 1.3844
1.6480 1.5213
-4.0803 0.6109
-1.5035 -1.8501
-1.1830 -1.9577
-1.0132 -1.4271
1.5341 1.7979
-2.1177 -1.2662
1.6300 1.9387
-1.3311 -1.7991
1.6378 1.5769
4.0830 5.0962
-1.0600 -1.4426
-1.5618 -1.3275
-1.2626 -1.5905
-1.8152 -1.9682
1.6436 1.4675
-1.6417 -1.4643
-1.2943 -1.4396
-1.0819 -1.4403
-1.3833 -1.5875
-1.7981 -1.4214
-1.8328 -1.3009
-1.3005 -1.4215
1.7312 1.2879
1.2328 1.5746
-5.4274 -0.7206
-1.4476 -1.0334
-1.4777 -1.5321
-1.3092 -1.4148
1.8496 1.4620
1.6248 2.2093
1.3311 2.5517
-1.2518 -1.6459
1.7265 1.7594
1.3020 1.7663
-1.2953 -1.2632
-1.6173 -1.4502
-1.2765 -1.3540
1.3337 2.2482
-1.3116 -1.3422
1.6721 2.0254
-1.0357 4.3727
1.7702 1.4786
1.3961 1.5202
1.7667 1.2246
-1.5848 -1.2614
-1.5733 -1.8030
1.5100 1.5891
1.4883 1.6458
0.1259 -0.6544
-1.3256 -1.2339
0.3042 -5.6299
-1.4111 -1.6485
-1.3734 -1.7190
1.3631 1.6177
1.4813 1.3747
1.7148 1.9465
0.9953 1.7069
1.5316 1.7596
-1.6119 -1.1102
-1.5202 -1.3347
1.4717 2.0553
-1.4570 -1.7361
-4.6557 -0.9424
-1.8010 -0.7119
1.9354 1.5542
-1.5374 -1.4529
1.9374 1.1211
1.6419 -4.6753
1.5236 1.7082
-1.1693 -1.5425
-0.6902 0.2252
-1.1149 -1.3655
-1.2807 -1.2716
-1.3434 -1.4584
1.1331 1.9978
1.2143 1.9456
-1.6817 -1.8238
5.4989 -1.8230
1.6835 1.7472
1.6114 1.5605
1.7499 1.3179
1.6904 1.9914
1.1717 1.7866
1.2220 1.3544
1.5148 1.4491
1.6757 0.5710
0.9459 1.5596
-1.6111 -1.5015
-1.6546 -1.5566
1.0982 1.5393
-0.9996 -1.8828
1.6433 1.6720
-1.1476 -1.3761
1.9071 1.6604
1.3762 1.7201
-1.6176 -1.1917
-0.9461 -1.4717
1.4960 1.1983
1.7730 1.3397
-1.4137 -1.1208
2.0991 1.7732
1.8386 1.7946
-1.9757 -1.6894
0.3815 1.3998
-1.5916 -1.7063
-4.4234 5.4549
1.1858 1.7878
-1.1775 -1.8586
-1.2198 -1.5988
1.1844 1.8453
0.8884 1.6352
1.2827 1.1666
2.0655 1.6825
-1.2472 -1.2053
1.7199 1.6650
2.0003 1.3990
1.9051 1.5744
-4.4575 3.7278
1.4913 1.6124
-1.1230 -1.9273
1.0955 1.3958
1.9922 1.4103
-1.3817 -1.3868
-1.2266 -1.2385
1.5750 1.1730
-1.4645 -1.3322
-2.0645 -1.5480
1.3005 1.0488
1.5323 1.7402
-2.0567 -1.8308
1.3062 1.4963
-1.3851 -1.2463
1.6427 1.7370
1.5766 1.3145
-3.0517 -4.6083
1.2265 1.3103
1.6845 1.3001
-1.8412 -1.5375
-1.2650 -1.5327
-1.1624 -1.5481
1.2986 1.4727
-1.2400 -1.2581
1.5214 1.4191
1.4634 1.3600
-1.4014 -1.2272
-1.8211 -1.6534
-1.5614 -1.4694
1.8171 1.3326
1.5532 1.7858
1.2248 1.4801
1.6653 1.6796
1.1978 1.3908
1.3397 1.3027
-2.1091 -1.7882
-2.1869 -1.3274
-1.4711 -2.0590
-1.1125 -1.9723
1.3638 1.4955
-1.4573 -1.3564
-2.3055 -1.4945
1.1693 1.4061
-1.1509 -1.6316
-1.4214 -1.6805
-5.0443 2.6057
1.8099 -5.3410
1.6741 -2.0144
1.3038 1.8062
1.5517 0.8806
5.7914 -3.5075
1.5098 1.2202
1.7115 0.9656
1.9868 1.4774
2.2749 0.9903
-1.6228 -0.9874
-1.5169 -1.2021
1.5775 1.6935
-1.7101 -1.5939
1.3160 1.9658
1.5675 1.4430
1.5139 1.8684
-1.3331 -1.2759
-1.5179 -1.2280
0.7254 0.8369
1.4508 1.7430
-0.9087 -1.6712
-1.2200 -1.2972
1.9338 1.4640
1.0264 2.0533
-1.6856 -2.3552
-5.8242 -1.8740
-4.9239 2.9173
-1.4380 -1.4553
1.6982 1.7514
-1.1688 -1.3824
-1.5474 -1.4453
-1.1590 -1.3886
1.6429 2.0638
-1.6971 -1.9659
1.3852 1.7519
1.5106 1.4313
1.5178 1.8540
-1.5477 -1.5463
-1.4882 -1.6325
1.7801 1.1874
1.3813 1.3838
-1.2642 3.2403
-4.6614 2.7641
1.4463 1.3875
1.6178 1.5952
1.3674 0.8894
-1.0090 -2.1246
-1.8177 -1.6937
1.5316 2.0267
1.1421 1.5267
1.5767 1.7144
1.2234 1.1910
-1.7331 -1.3391
1.8601 1.6435
-1.4219 -1.7730
-1.8471 -2.0736
-1.4333 -1.7667
-1.0509 -1.4517
-1.5041 -1.7387
1.0323 1.8197
1.4282 1.5589
1.6981 1.3991
-1.3758 -1.2643
-1.5181 -2.0046
-1.6805 -1.5850
1.6447 1.1812
-1.3253 -1.5943
-1.3553 -1.0985
-1.0283 -1.2131
-1.1855 -1.6925
1.9177 1.3749
1.9057 1.4781
-0.8861 -1.2999
1.4460 1.5786
-1.6126 -0.9562
-1.1960 -1.2442
1.1853 1.5175
-1.8392 -1.7701
1.2910 1.7085
1.7867 1.4825
-1.2012 -0.7513
1.2394 1.3282
-1.5132 -1.4759
1.8026 1.7443
-1.3011 -1.1348
1.5105 1.3276
-1.2462 -2.1773
1.6460 2.1315
1.6064 1.4798
-2.3088 -1.2837
-1.6918 -1.2839
-1.6203 -1.6113
1.3484 1.0752
-1.6769 -1.5391
1.0823 1.4634
-0.9325 -1.1672
-1.2556 -1.4472
1.4661 1.5505
1.3766 2.0020
-1.4513 -0.6832
-1.5625 -1.5045
1.6412 1.3628
-1.3512 -1.3534
1.1549 1.2416
-1.5784 -1.8894
1.6059 1.9539
1.6761 1.3750
1.2048 1.6722
1.6911 1.6490
-1.9864 -1.2804
-2.0194 -1.6760
-1.7596 -1.7283
1.3215 1.3213
1.6776 1.3550
-1.4045 -1.1608
1.1234 3.4018
-1.3044 -1.5270
-1.3312 -1.8359
3.8303 4.2445
-2.2591 -1.3099
1.2564 1.5002
1.4670 1.4090
-1.6641 -1.5224
1.3031 1.5393
-3.4639 5.3445
-1.9799 -1.8258
-1.2615 -1.5305
-1.8312 -0.9538
1.8838 2.2612
-1.2769 -1.4592
-1.5649 -1.2418
4.9627 5.9597
1.3044 1.1671
-1.3925 -1.2727
-1.4618 -0.8419
-1.4096 -1.4282
-1.5119 -1.1313
-1.6385 -1.4104
1.0779 1.4102
1.7791 1.7164
5.9603 5.1401
-1.4279 -1.7066
1.6490 1.4644
-1.4186 -1.3026
2.1388 1.5355
-1.4871 -1.5136
1.4732 0.9818
1.7110 1.3799
-0.6522 -4.4048
-1.7696 -1.0258
-1.2894 -1.8591
-1.4502 -1.8750
1.6061 1.0644
-1.5421 -1.2510
-0.9407 -1.5996
-4.4069 -5.9027
-1.6667 -1.2546
1.2923 1.1321
-0.9304 -1.6559
-1.7525 -1.9968
-0.9418 -1.4233
1.3495 1.9035
1.9358 2.0046
-1.7435 -1.7035
-1.8317 -1.4510
-1.3370 -1.9836
-1.3393 -1.4511
-1.9694 -1.1233
-1.6263 -1.7750
-1.6845 -1.6597
1.6851 1.9768
-1.2910 -1.9595
-2.3722 3.7922
2.9193 -1.7955
-1.6167 -1.0886
-1.1972 -1.9335
-1.2267 -1.0918
1.3076 1.5755
-2.6765 2.5748
-1.1896 -1.4867
-1.3144 -1.4646
1.5467 1.6174
1.5109 0.9771
-1.9050 -1.7620
-1.6781 -1.5560
1.9308 1.9252
1.4687 1.5955
1.7768 1.4488
1.5936 -5.7688
1.8420 1.4197
2.0251 0.8215
1.8588 1.7466
1.7424 1.0460
-1.8481 -1.7206
0.2743 3.9456
-1.6938 -1.9803
1.3507 1.4576
-4.2053 -5.2226
1.7758 1.1854
0.9011 1.3368
2.2469 1.4500
1.8052 1.0415
1.5672 1.0350
-1.2662 -1.5177
1.6823 1.8468
-1.8180 -1.7474
-1.3792 -4.3346
0.4710 -3.2391
-1.2509 -1.7177
1.0546 1.8068
1.8011 1.7457
-1.5509 -1.5715
-1.5986 -1.0572
1.5743 1.2959
-1.1485 -1.8367
-1.9901 -2.0649
3.1674 -5.3578
0.9856 1.8692
1.7962 1.5601
-1.1816 -1.2768
-1.5766 -1.3066
1.8608 2.1274
1.5616 1.3265
1.9408 1.7671
1.2183 1.2835
1.4682 1.4359
1.4686 1.6920
-1.1497 -1.9154
-1.2838 -1.2080
1.1344 0.7739
1.0216 1.6030
-1.5901 -0.8526
1.9415 1.7925
-1.7386 -1.4252
0.8315 1.5245
-1.5994 -1.5922
-1.0205 -1.4360
1.2213 1.6271
1.7030 1.5509
1.0023 -4.5007
1.2587 1.1086
-1.2012 -1.7339
-1.6650 -0.6156
-1.2176 -1.4662
0.8696 1.3826
-1.3915 -1.1727
-1.1874 -1.5442
1.1790 1.4845
-1.3655 -0.9830
1.5119 1.6311
-2.1643 -4.7900
-1.4583 -1.6975
-1.6615 -2.1836
-1.0066 -1.4017
-1.9754 -0.8958
-1.4052 -1.1580
-1.5753 -2.0163
-1.7149 -1.6170
-1.8986 -1.5087
-1.5749 -1.3543
1.4249 1.5983
0.9839 0.6222
4.3227 3.7682
1.5677 1.3391
-1.5313 -1.1608
-1.1427 -1.8187
-2.0123 -1.2937
-1.3174 -0.8890
0.3406 1.3089
1.7237 1.0831
-1.6779 -1.4925
-1.8752 -1.5821
0.9427 -0.0470
1.3105 2.0381
-1.3231 -1.3530
2.4850 2.0457
-1.0968 -1.5476
-2.0331 -1.6179
-3.2819 -4.1470
1.7641 1.6239
-1.5066 -1.0846
-1.3743 -1.7981
1.5891 1.6362
1.0669 1.4596
-1.8427 -1.6633
5.8280 5.9326
1.6763 1.4934
1.6191 1.3350
-1.3726 -1.7354
2.0577 1.6230
1.7063 -1.4794
1.3334 1.5588
1.6241 0.9136
1.9766 1.5735
3.8405 -3.9795
-2.2182 0.6097
-1.3344 -1.6969
-2.0260 -1.7940
0.9517 1.4893
1.2848 1.0331
-1.5115 -1.7536
-1.6779 -1.5444
-1.4716 -1.9068
1.5595 1.7584
1.5688 1.2402
-1.4800 -1.6804
-1.4596 -1.6181
-4.5299 -0.1272
-2.2015 1.7053
1.5606 1.3279
-1.2424 -1.3948
1.5260 1.6120
1.0631 1.3568
5.8290 3.5304
-1.6900 -1.3836
